Wavelength,PAN,BLUE,GREEN,RED,NIR
406,0.0000063383700538,0.0003338101788171,0.0000000317507927,0.0000230826043806,0.0000000000875923
407,0.0000066207128837,0.0003333562585970,0.0000000634269065,0.0000205668520784,0.0000000000879776
408,0.0000069029395710,0.0003329160935351,0.0000000951042445,0.0000180499457613,0.0000000000883629
409,0.0000071852824009,0.0003324621733150,0.0000001267828067,0.0000155330394442,0.0000000000887482
410,0.0000074676252308,0.0003320220082531,0.0000001584540235,0.0000130161331271,0.0000000000891335
411,0.0000081611131113,0.0003407015130674,0.0000001267828067,0.0000179530085166,0.0000000000895464
412,0.0000088546009919,0.0003493947730399,0.0000000951054687,0.0000228898839061,0.0000000000899576
413,0.0000095480888724,0.0003580880330124,0.0000000634293549,0.0000278267592956,0.0000000000903705
414,0.0000102415767529,0.0003667812929849,0.0000000317544654,0.0000327636346851,0.0000000000907833
415,0.0000109350646334,0.0003754745529574,0.0000000000782966,0.0000376993560597,0.0000000000911961
416,0.0000099040661549,0.0003891746905089,0.0000000107940453,0.0000314388256745,0.0000000000917894
417,0.0000088729515337,0.0004028610729023,0.0000000215099837,0.0000251771412745,0.0000000000923826
418,0.0000078418369125,0.0004165474552957,0.0000000322257997,0.0000189154568745,0.0000000000929759
419,0.0000068108384339,0.0004302475928473,0.0000000429416158,0.0000126549264893,0.0000000000935706
420,0.0000057797238127,0.0004439339752407,0.0000000536574318,0.0000063931266877,0.0000000000941639
421,0.0000075700630655,0.0004690646492435,0.0000000606882705,0.0000054272162855,0.0000000000946669
422,0.0000093604023182,0.0004941815680880,0.0000000677191092,0.0000044613058832,0.0000000000951715
423,0.0000111508577136,0.0005193122420908,0.0000000747499480,0.0000034955108824,0.0000000000956745
424,0.0000129406162530,0.0005444291609354,0.0000000817820109,0.0000025296004801,0.0000000000961791
425,0.0000147315362191,0.0005695460797799,0.0000000888128497,0.0000015636900778,0.0000000000966836
426,0.0000157663674057,0.0006011141678129,0.0000001366134936,0.0000078608027327,0.0000000000970063
427,0.0000168011985924,0.0006326685006878,0.0000001844202588,0.0000141574537817,0.0000000000973304
428,0.0000178360297790,0.0006642228335626,0.0000002322270240,0.0000204549126411,0.0000000000976545
429,0.0000188708609656,0.0006957771664374,0.0000002800337892,0.0000267523715005,0.0000000000979787
430,0.0000199056921522,0.0007273314993122,0.0000003278405543,0.0000330498303598,0.0000000000983028
431,0.0000442224828980,0.0008394360385144,0.0000002770956013,0.0000270985759457,0.0000000000985842
432,0.0000685392736437,0.0009515268225585,0.0000002263506482,0.0000211473215316,0.0000000000988655
433,0.0000928560643895,0.0010636313617607,0.0000001756056952,0.0000151960671175,0.0000000000991468
434,0.0001171763394153,0.0011757221458047,0.0000001248484997,0.0000092445819004,0.0000000000994282
435,0.0001414850001742,0.0012878266850069,0.0000000741059951,0.0000032933274863,0.0000000000997080
436,0.0002588239393271,0.0022303988995874,0.0000000941028121,0.0000028335679830,0.0000000001001024
437,0.0003761512642130,0.0031730398899587,0.0000001141008533,0.0000023738084797,0.0000000001004969
438,0.0004934902033658,0.0041156808803301,0.0000001341037915,0.0000019139335749,0.0000000001008914
439,0.0006108175282517,0.0050583218707015,0.0000001540957115,0.0000014541740716,0.0000000001012843
440,0.0007281448531376,0.0060009628610729,0.0000001740876315,0.0000009944261084,0.0000000001016788
441,0.0015016085759747,0.0124793672627235,0.0000001619431216,0.0000094569206269,0.0000006485788114
442,0.0022751187558797,0.0189573590096286,0.0000001497986117,0.0000179195420869,0.0000012970658838
443,0.0030486289357847,0.0254360385144429,0.0000001376541018,0.0000263819327440,0.0000019454765072
444,0.0038221391156897,0.0319147180192572,0.0000001255095920,0.0000348443234011,0.0000025940706084
445,0.0045956492955947,0.0383933975240715,0.0000001133614094,0.0000433067140582,0.0000032425118114
446,0.0372620527055435,0.0730866574965612,0.0000000907067566,0.0000346458328525,0.0000025940706084
447,0.0699283399728226,0.1077799174690510,0.0000000680521039,0.0000259837976320,0.0000019454765072
448,0.1025957886667980,0.1424759284731770,0.0000000453974511,0.0000173229164262,0.0000012970658838
449,0.1352597530806840,0.1771664374140300,0.0000000227440226,0.0000086614582131,0.0000006485788114
450,0.1679306860547500,0.2118569463548830,0.0000000000893699,0.0000000000815392,0.0000000001051267
451,0.2662454559180500,0.3060522696011000,0.0000567192683912,0.0000000000814573,0.0000003321407275
452,0.3645718400483150,0.4002475928473180,0.0001134373125375,0.0000000000813742,0.0000006641744262
453,0.4628866099116150,0.4944429160935350,0.0001701578051737,0.0000000000812911,0.0000009962234148
454,0.5612013797749150,0.5886382393397520,0.0002268770735649,0.0000000000812092,0.0000013282571136
455,0.6595277639051810,0.6828335625859700,0.0002835963419561,0.0000000000811261,0.0000016603213920
456,0.6724196002369310,0.7182118294360390,0.0002847961020041,0.0000000292969742,0.0000015137073223
457,0.6853114365686810,0.7535900962861070,0.0002859958620521,0.0000000585120133,0.0000013671085424
458,0.6982032729004310,0.7889546079779920,0.0002872078645495,0.0000000877282064,0.0000012205250524
459,0.7110951092321810,0.8243328748280610,0.0002884076245975,0.0000001169478616,0.0000010739262725
460,0.7239869455639310,0.8597111416781290,0.0002896073846455,0.0000001461559766,0.0000009273427824
461,0.7277499680607660,0.8629023383768910,0.0002895828997466,0.0000001169478616,0.0000007521214623
462,0.7315129905576010,0.8660797799174690,0.0002895584148476,0.0000000877282064,0.0000005768848524
463,0.7352760130544360,0.8692572214580470,0.0002895216874992,0.0000000585131673,0.0000004016635323
464,0.7390390355512710,0.8724484181568090,0.0002894972026003,0.0000000292981282,0.0000002264422121
465,0.7428020580481060,0.8756258596973870,0.0002894727177014,0.0000000000831987,0.0000000512147761
466,0.7466812232145970,0.8762173314993120,0.0002899624156801,0.0000000026920858,0.0000022601409721
467,0.7505487741141220,0.8768088033012380,0.0002904398712094,0.0000000053009671,0.0000044692139504
468,0.7544163250136470,0.8773865199449790,0.0002909295691882,0.0000000079097330,0.0000066781340305
469,0.7582954901801370,0.8779779917469050,0.0002914070247175,0.0000000105186143,0.0000088870541107
470,0.7621630410796620,0.8785694635488310,0.0002918967226963,0.0000000131280726,0.0000110961270890
471,0.7633244677762160,0.8822696011004130,0.0002957041244812,0.0000000105183835,0.0000090104429460
472,0.7644742802058050,0.8859697386519950,0.0002995115262662,0.0000000079092714,0.0000069247588031
473,0.7656240926353930,0.8896836313617610,0.0003033189280511,0.0000000053001593,0.0000048390746602
474,0.7667855193319470,0.8933837689133430,0.0003071263298361,0.0000000026910472,0.0000027533905173
475,0.7679353317615360,0.8970839064649240,0.0003109214891716,0.0000000000819247,0.0000006676757947
476,0.7619075272064200,0.9008665749656120,0.0003167733800179,0.0000000075919173,0.0000015410608076
477,0.7558681083843390,0.9046354883081160,0.0003226375133137,0.0000000151014379,0.0000024144152409
478,0.7498286895622580,0.9084044016506190,0.0003284894041600,0.0000000226117663,0.0000032876167760
479,0.7438008850071430,0.9121870701513070,0.0003343412950063,0.0000000301220948,0.0000041609712093
480,0.7377614661850620,0.9159559834938100,0.0003401931858526,0.0000000376312692,0.0000050343256426
481,0.7390854926191330,0.9179367262723520,0.0003416867646879,0.0000000762676853,0.0000047373973671
482,0.7403979047862390,0.9199174690508940,0.0003431925859726,0.0000001149029474,0.0000044403161934
483,0.7417219312203110,0.9218982118294360,0.0003446861648079,0.0000001535416715,0.0000041432350198
484,0.7430343433874170,0.9238789546079780,0.0003461919860926,0.0000001921780876,0.0000038463067443
485,0.7443467555545230,0.9258596973865200,0.0003476978073773,0.0000002308029635,0.0000035492255707
486,0.7404327475871360,0.9286382393397530,0.0003602218331844,0.0000005000461606,0.0000094140941547
487,0.7365071253527830,0.9314167812929850,0.0003727458589915,0.0000007692778175,0.0000152789627387
488,0.7325815031184310,0.9341953232462170,0.0003852821272480,0.0000010385094745,0.0000211442900173
489,0.7286558808840780,0.9369601100412660,0.0003978061530551,0.0000013077295912,0.0000270094643977
490,0.7247418729166910,0.9397386519944980,0.0004103424213117,0.0000015769612482,0.0000328731097962
491,0.7325582745845000,0.9404814305364510,0.0004307750694759,0.0000019958686270,0.0000263611760928
492,0.7403862905192740,0.9412379642365890,0.0004512199600896,0.0000024147760057,0.0000198477134076
493,0.7482026921870820,0.9419807427785420,0.0004716526082539,0.0000028335679830,0.0000133340978243
494,0.7560307081218570,0.9427235213204950,0.0004920974988676,0.0000032524753618,0.0000068207880372
495,0.7638471097896660,0.9434662998624480,0.0005125301470318,0.0000036713827406,0.0000003076005688
496,0.7614777993286950,0.9498624484181570,0.0007328330252317,0.0000030582546680,0.0000002821277311
497,0.7591201031346910,0.9562585969738650,0.0009531481458810,0.0000024451265954,0.0000002566396037
498,0.7567507926737200,0.9626547455295740,0.0011734510240809,0.0000018321139243,0.0000002311514762
499,0.7543814822127500,0.9690508940852820,0.0013938028720787,0.0000012189858518,0.0000002056633488
500,0.7520237860187450,0.9754470426409900,0.0016140445380312,0.0000006058923997,0.0000001801752213
501,0.7637077385860790,0.9803576341127920,0.0056669074348396,0.0000006268146883,0.0000001628518569
502,0.7754033054203780,0.9852682255845940,0.0097196479071533,0.0000006477485171,0.0000001455223766
503,0.7870872579877120,0.9901788170563960,0.0137727556529510,0.0000006686708057,0.0000001281959543
504,0.7987828248220110,0.9950894085281980,0.0178250064272860,0.0000006896046345,0.0000001108695320
505,0.8104667773893450,1.0000000000000000,0.0218784814465678,0.0000007105269232,0.0000000935431096
506,0.8143691710897670,0.9947180192572210,0.0583964839685124,0.0000006097237289,0.0000001037628243
507,0.8182599505232230,0.9894222833562590,0.0949157107354039,0.0000005089320747,0.0000001139825390
508,0.8221507299566790,0.9841403026134800,0.1314349375022950,0.0000004081288804,0.0000001242007247
509,0.8260531236571000,0.9788445667125170,0.1679541642691870,0.0000003073372262,0.0000001344204394
510,0.8299439030905560,0.9735625859697390,0.2044733910360790,0.0000002065340319,0.0000001446386251
511,0.8200020905680540,0.8675515818431910,0.3159531359034320,0.0000002269023934,0.0000001527896274
512,0.8100602780455510,0.7615543328748280,0.4274328807707850,0.0000002472707550,0.0000001609406296
513,0.8001184655230480,0.6555433287482810,0.5389126256381380,0.0000002676275763,0.0000001690901029
514,0.7901766530005460,0.5495460797799170,0.6503923705054910,0.0000002879959379,0.0000001772395762
515,0.7802464547450090,0.4435350756533700,0.7618721153728440,0.0000003083642994,0.0000001853890494
516,0.7874821430645400,0.3710591471801930,0.7805785781619190,0.0000003164539433,0.0000001854807883
517,0.7947178313840720,0.2985832187070150,0.7992727985015240,0.0000003245435871,0.0000001855878171
518,0.8019651339705690,0.2261072902338380,0.8179670188411300,0.0000003326332310,0.0000001856795560
519,0.8092008222901010,0.1536313617606600,0.8366612391807350,0.0000003407228749,0.0000001857865847
520,0.8164365106096330,0.0811595598349381,0.8553554595203410,0.0000003488125188,0.0000001858783236
521,0.8258672953856520,0.0675048143053645,0.8578774041110150,0.0000004141182173,0.0000002668379126
522,0.8352864658947050,0.0538486932599725,0.8603993487016880,0.0000004794354560,0.0000003478127915
523,0.8447056364037580,0.0401939477303989,0.8629212932923620,0.0000005447411545,0.0000004287723805
524,0.8541248069128120,0.0265392022008253,0.8654309954335660,0.0000006100468530,0.0000005097319695
525,0.8635555916888310,0.0128836313617607,0.8679529400242400,0.0000006753640917,0.0000005906915585
526,0.8573303445953010,0.0110013755158184,0.8734497998359510,0.0000007084843169,0.0000006109658578
527,0.8511167117687370,0.0091192572214581,0.8789589020971320,0.0000007416160824,0.0000006312401572
528,0.8448914646752070,0.0072371389270977,0.8844557619088430,0.0000007747478478,0.0000006515144565
529,0.8386662175816770,0.0053550206327373,0.8899526217205540,0.0000008078680730,0.0000006717734660
530,0.8324525847551130,0.0034729023383769,0.8954617239817340,0.0000008409998384,0.0000006920477654
531,0.8407335571015430,0.0030456671251719,0.8954739664312040,0.0000008617028643,0.0000007325963641
532,0.8490145294479740,0.0026184319119670,0.8954862088806730,0.0000008824174302,0.0000007731602526
533,0.8572955017944040,0.0021911966987620,0.8954984513301420,0.0000009031204561,0.0000008137088513
534,0.8655764741408340,0.0017639614855571,0.8955106937796110,0.0000009238350220,0.0000008542574500
535,0.8738574464872650,0.0013367262723521,0.8955229362290810,0.0000009445380479,0.0000008948060487
536,0.8711048652164320,0.0012238789546080,0.8956086333753660,0.0000009203383571,0.0000007956668654
537,0.8683522839455990,0.0011110178817056,0.8957065729711200,0.0000008961271263,0.0000006965123924
538,0.8655997026747660,0.0009981705639615,0.8957922701174050,0.0000008719274355,0.0000005973579194
539,0.8628471214039330,0.0008853232462173,0.8958902097131600,0.0000008477277448,0.0000004982034463
540,0.8600945401330990,0.0007724621733150,0.8959759068594440,0.0000008235165140,0.0000003990642631
541,0.8523942811349460,0.0007398349381018,0.8976531224367370,0.0000008289057631,0.0000004111432197
542,0.8446940221367930,0.0007071939477304,0.8993303380140300,0.0000008342950123,0.0000004232374662
543,0.8369937631386390,0.0006745667125172,0.9010075535913230,0.0000008396727214,0.0000004353164228
544,0.8293051184074520,0.0006419394773040,0.9026847691686150,0.0000008450619706,0.0000004474106692
545,0.8216048594092980,0.0006092984869326,0.9043619847459080,0.0000008504396796,0.0000004595049157
546,0.8290031474663480,0.0004990096286107,0.9038845292166060,0.0000009081750410,0.0000006304756663
547,0.8364130497903620,0.0003887207702889,0.9034070736873030,0.0000009659104023,0.0000008014617066
548,0.8438229521143770,0.0002784319119670,0.9029418606074710,0.0000010236457636,0.0000009724477470
549,0.8512328544383920,0.0001681430536451,0.9024644050781680,0.0000010813811249,0.0000011434184976
550,0.8586427567624070,0.0000578514442916,0.9019869495488660,0.0000011391164863,0.0000013144045380
551,0.8601409972009620,0.0000531884456671,0.9089039334990150,0.0000010362706857,0.0000011250860052
552,0.8616392376395160,0.0000485268225585,0.9158331598986330,0.0000009334248852,0.0000009357674724
553,0.8631374780780710,0.0000438651994498,0.9227501438487810,0.0000008305790846,0.0000007464489397
554,0.8646357185166260,0.0000392035763411,0.9296671277989300,0.0000007277332841,0.0000005571304069
555,0.8661339589551810,0.0000345405777166,0.9365963541985480,0.0000006248874836,0.0000003678118741
556,0.8634394490191750,0.0000321746905089,0.9420932140102590,0.0000007539871212,0.0000004656514227
557,0.8607449390831700,0.0000298074277854,0.9475900738219700,0.0000008830752187,0.0000005634909714
558,0.8580504291471640,0.0000274415405777,0.9530869336336820,0.0000010121748563,0.0000006613305200
559,0.8553559192111590,0.0000250742778542,0.9585837934453930,0.0000011412629538,0.0000007591700687
560,0.8526614092751540,0.0000227083906465,0.9640806532571040,0.0000012703395112,0.0000008569943275
561,0.8647983182541430,0.0000210288858322,0.9689286632469420,0.0000012082535140,0.0000007871963060
562,0.8769352272331330,0.0000193480055021,0.9737644307873120,0.0000011462252175,0.0000007173829947
563,0.8890721362121230,0.0000176685006878,0.9786124407771510,0.0000010841507605,0.0000006475696833
564,0.9012090451911130,0.0000159876203576,0.9834604507669900,0.0000010220878436,0.0000005777563720
565,0.9133575684370680,0.0000143081155433,0.9883084607568280,0.0000009600249267,0.0000005079430607
566,0.9098616740804400,0.0000129961485557,0.9906467686054630,0.0000009916795532,0.0000005999724783
567,0.9063657797238130,0.0000116844566713,0.9929850764540970,0.0000010233457198,0.0000006920171858
568,0.9028698853671850,0.0000103729023384,0.9953233843027310,0.0000010550003462,0.0000007840466034
569,0.8993739910105570,0.0000090613480055,0.9976616921513660,0.0000010866665128,0.0000008760760210
570,0.8958780966539300,0.0000077497936726,1.0000000000000000,0.0000011183326794,0.0000009681207284
571,0.8949373410297210,0.0000071482806052,0.9952621720553850,0.0000009910794655,0.0000009679831200
572,0.8939849711385470,0.0000065466299862,0.9905365865602390,0.0000008638262515,0.0000009678455117
573,0.8930442155143380,0.0000059451169188,0.9857987586156240,0.0000007365730376,0.0000009677079033
574,0.8921034598901290,0.0000053436038514,0.9810609306710090,0.0000006093198237,0.0000009675702949
575,0.8911627042659200,0.0000047420907840,0.9763353451758630,0.0000004820781499,0.0000009674326866
576,0.8978525220380710,0.0000045616231087,0.9323359817832350,0.0000003856832922,0.0000009805972203
577,0.9045423398102230,0.0000043810178817,0.8883488608400770,0.0000002892884345,0.0000009937617540
578,0.9112321575823740,0.0000042004126547,0.8443617398969190,0.0000001928820366,0.0000010069262878
579,0.9179219753545250,0.0000040199449794,0.8003746189537600,0.0000000964917950,0.0000010200908215
580,0.9246117931266770,0.0000038393397524,0.7563874980106020,0.0000000000953505,0.0000010332553553
581,0.9242052937828830,0.0000036178817056,0.6222347367261240,0.0000000462206015,0.0000010641560785
582,0.9238104087060540,0.0000033964236589,0.4880942178911160,0.0000000923465737,0.0000010950415119
583,0.9234039093622610,0.0000031749656121,0.3539414566066380,0.0000001384702380,0.0000011259422351
584,0.9229974100184670,0.0000029535075653,0.2198009377716290,0.0000001845962102,0.0000011568276685
585,0.9226025249416380,0.0000027320495186,0.0856542977118862,0.0000002307221825,0.0000011877283917
586,0.9255757772848170,0.0000025585969739,0.0698529681818738,0.0000002995130057,0.0000011699463327
587,0.9285490296279950,0.0000023850068776,0.0540528628968084,0.0000003683153692,0.0000011521795636
588,0.9315222819711730,0.0000022115543329,0.0382527576117430,0.0000004371061924,0.0000011344127945
589,0.9345071485813170,0.0000020381017882,0.0224514280817306,0.0000005058970157,0.0000011166307356
590,0.9374804009244960,0.0000018646492435,0.0066509555231811,0.0000005746993791,0.0000010988639665
591,0.9366790165038730,0.0000018773039890,0.0056042260935568,0.0000004597710435,0.0000009159059982
592,0.9358776320832510,0.0000018900962861,0.0045574966639325,0.0000003448542479,0.0000007329480299
593,0.9350762476626290,0.0000019028885832,0.0035108896588029,0.0000002299374524,0.0000005499900616
594,0.9342632489750410,0.0000019155433287,0.0024641602291787,0.0000001150183488,0.0000003670168035
595,0.9334618645544190,0.0000019283356259,0.0014174307995544,0.0000000000999873,0.0000001840588352
596,0.9349484907260080,0.0000018741403026,0.0012561977400438,0.0000000543887184,0.0000003161169977
597,0.9364235026306310,0.0000018199449794,0.0010949034682859,0.0000001086781914,0.0000004481751602
598,0.9378985145352550,0.0000017657496561,0.0009336459238764,0.0000001629699725,0.0000005802180328
599,0.9393735264398790,0.0000017115543329,0.0007724006219164,0.0000002172548296,0.0000007122761953
600,0.9408601526114680,0.0000016573590096,0.0006111430775069,0.0000002715512267,0.0000008443343578
601,0.9447044749770620,0.0000017694635488,0.0005690780211305,0.0000002172548296,0.0000007042796202
602,0.9485487973426560,0.0000018814305365,0.0005270007223045,0.0000001629699725,0.0000005642248827
603,0.9524047339752150,0.0000019935350757,0.0004849234234786,0.0000001086816535,0.0000004241854349
604,0.9562490563408090,0.0000021055020633,0.0004428583671021,0.0000000543944884,0.0000002841306974
605,0.9601049929733680,0.0000022176066025,0.0004007810682761,0.0000000001064798,0.0000001440836047
606,0.9584093099964000,0.0000022460797799,0.0003893221355729,0.0000000001062594,0.0000001312080486
607,0.9567136270194310,0.0000022745529574,0.0003778509604202,0.0000000001060378,0.0000001183309634
608,0.9550179440424620,0.0000023030261348,0.0003663920277169,0.0000000001058174,0.0000001054538783
609,0.9533222610654930,0.0000023314993122,0.0003549330950137,0.0000000001055970,0.0000000925767931
610,0.9516265780885240,0.0000023599724897,0.0003434741623104,0.0000000001053754,0.0000000797012369
611,0.9524511910430770,0.0000021775790922,0.0003395320935813,0.0000000072431740,0.0000001196948152
612,0.9532758039976310,0.0000019951856946,0.0003356022673016,0.0000000143813327,0.0000001596868645
613,0.9541004169521840,0.0000018127922971,0.0003316724410220,0.0000000215189143,0.0000001996850297
614,0.9549250299067370,0.0000016303988996,0.0003277426147424,0.0000000286564959,0.0000002396679051
615,0.9557496428612910,0.0000014481430536,0.0003238127884627,0.0000000357940776,0.0000002796660704
616,0.9582699387928130,0.0000014951856946,0.0003221478153349,0.0000000286553419,0.0000002771126707
617,0.9607902347243350,0.0000015423658872,0.0003204950846565,0.0000000215166063,0.0000002745439812
618,0.9633105306558580,0.0000015894085282,0.0003188423539782,0.0000000143778706,0.0000002719905815
619,0.9658308265873800,0.0000016365887208,0.0003171773808504,0.0000000072395966,0.0000002694218920
620,0.9683511225189020,0.0000016836313618,0.0003155246501720,0.0000000001009555,0.0000002668684923
621,0.9716147315362190,0.0000016511691884,0.0003173977449408,0.0000000463717774,0.0000002135223155
622,0.9748899548205010,0.0000016187070151,0.0003192708397096,0.0000000926420015,0.0000001601761387
623,0.9781535638378180,0.0000015861072902,0.0003211561769279,0.0000001389087636,0.0000001068238460
624,0.9814287871221010,0.0000015536451169,0.0003230292716967,0.0000001851847578,0.0000000534776692
625,0.9846923961394180,0.0000015210453920,0.0003249023664655,0.0000002314492118,0.0000000001307952
626,0.9855634661618330,0.0000013717193948,0.0003277181298434,0.0000018099568398,0.0000000067533599
627,0.9864229219172830,0.0000012223521320,0.0003305216507719,0.0000033884183073,0.0000000133758390
628,0.9872823776727330,0.0000010729848693,0.0003333251717004,0.0000049668797747,0.0000000199975536
629,0.9881534476951490,0.0000009236176066,0.0003361409350783,0.0000065453412422,0.0000000266211030
630,0.9890129034505990,0.0000007742503439,0.0003389444560068,0.0000081238027096,0.0000000332431234
631,0.9850640526823150,0.0000007721045392,0.0003376712412620,0.0000129745885937,0.0000000790223690
632,0.9811268161809970,0.0000007699724897,0.0003363857840677,0.0000178260668867,0.0000001248031436
633,0.9771779654127130,0.0000007678404402,0.0003351003268734,0.0000226775451797,0.0000001705885051
634,0.9732291146444290,0.0000007656946355,0.0003338271121286,0.0000275290234727,0.0000002163662217
635,0.9692802638761450,0.0000007635625860,0.0003325416549343,0.0000323793477508,0.0000002621439384
636,0.9713476033960120,0.0000008615268226,0.0003256858832315,0.0000372250559697,0.0000002097457303
637,0.9734033286489120,0.0000009594910591,0.0003188178690792,0.0000420707641886,0.0000001573475223
638,0.9754706681687780,0.0000010574552957,0.0003119620973764,0.0000469153183927,0.0000001049416693
639,0.9775263934216790,0.0000011554195323,0.0003051063256736,0.0000517610266116,0.0000000525419323
640,0.9795937329415450,0.0000012533837689,0.0002982383115214,0.0000566067348305,0.0000000001423008
641,0.9836703406464500,0.0000012538789546,0.0002990585556358,0.0001043483278325,0.0000000001426464
642,0.9877585626183200,0.0000012543741403,0.0002998910421997,0.0001520876128049,0.0000000001429904
643,0.9918351703232250,0.0000012548830812,0.0003007112863142,0.0001998292058070,0.0000000001433359
644,0.9959233922950950,0.0000012553782669,0.0003015315304286,0.0002475823389572,0.0000000001436800
645,1.0000000000000000,0.0000012558734525,0.0003023517745431,0.0002953239319593,0.0000000001440255
